index,name,address,location,listed_type,votes,num_rate,online_order,book_table,cuisines,rest_type,cost,bool_online_order,bool_book_table
15692,Hyderabad Biryani,"27, Opposite Bimal Auto Agency, Singayyanapalya, Mahadevapura, Whitefield, Bangalore",Whitefield,Delivery,145,3.2,Yes,No,"North Indian, Chinese, Biryani",Casual Dining,600.0,1,0
16229,Coastal Hub,"3rd Floor, Santhosh Towers, 120 P A3, KIADB Export Promotion Industrial Area, Whitefield, Bangalore",Whitefield,Dine-out,364,4.0,Yes,Yes,"Kerala, Seafood, Chinese",Casual Dining,700.0,1,1
12438,Leon Grill,"123, KHB 1st Cross Road, Koramangala 5th Block, Bangalore",Koramangala 5th Block,Dine-out,165,4.3,Yes,No,"Burger, Turkish, Arabian, Fast Food, Salad, Healthy Food, Desserts",Quick Bites,500.0,1,0
2446,Paani Kum Chai,"42,24th Main Road, 5th Phase, JP Nagar",JP Nagar,Delivery,23,4.0,Yes,No,"Beverages, Fast Food",Beverage Shop,200.0,1,0
9852,Drunken Monkey,"54/55, 3rd Cross, Omkar Nagar, Arekere Gate, Bannerghatta Road, Bangalore",Bannerghatta Road,Delivery,288,4.4,Yes,No,"Beverages, Fast Food","Beverage Shop, Quick Bites",400.0,1,0
10688,WOW! Momo,"HSR, 14th Main, 4th Sector, HSR, Bangalore",HSR,Delivery,0,0.0,Yes,No,"Tibetan, Momos",Food Court,400.0,1,0
16093,Terra Bites,"428, Ground Floor, 8th Main Road, Koramangala 4th Block, Bangalore",Koramangala 4th Block,Cafes,65,4.1,Yes,No,"Cafe, Italian, Continental","Cafe, Casual Dining",700.0,1,0
17034,Patels Inn,"1, 15th Cross, 2nd Block, Govindraj, RT Nagar, Bangalore",RT Nagar,Delivery,48,3.8,Yes,No,"North Indian, Chinese",Casual Dining,750.0,1,0
8293,The Higher Taste,"20, 1st Main, HIG Dollars Colony, RMV 2nd stage, Sanjay Nagar, Bangalore",Sanjay Nagar,Delivery,6,3.3,No,No,"North Indian, Fast Food",Quick Bites,350.0,0,0
15789,Kritunga Restaurant,"105, VTP, Industrial Layout, Koramangala 5th Block, Bangalore",Koramangala 5th Block,Dine-out,1159,3.8,No,No,"Andhra, Biryani, North Indian, Chinese",Casual Dining,650.0,0,0
2096,Yummy Momos,"25A, 9th Cross, 9th Cross Road, Phase I, Jeewan Sathi Colony, JP Nagar, Bangalore",JP Nagar,Dine-out,4,3.2,Yes,No,"Chinese, Tibetan, Fast Food",Kiosk,200.0,1,0
3858,Bhairaveshwara Military Hotel,"86/6, 16th Pipeline Road, Malleshwaram, Bangalore",Malleshwaram,Dine-out,133,4.1,Yes,No,"South Indian, Hyderabadi",Quick Bites,250.0,1,0
19127,Smoke - The Sizzler House,"61, 1st Main, Koramangala 7th Block, Bangalore",Koramangala 7th Block,Delivery,1384,4.0,Yes,Yes,"Continental, Chinese, Thai, Italian, BBQ, Steak",Casual Dining,1100.0,1,1
5585,Happenwell Cafe Lounge,"765, Third Floor, 100 Feet Road, HAL Second Stage, Indiranagar, Bangalore",Indiranagar,Dine-out,0,0.0,No,No,"North Indian, Chinese, Continental, Seafood",Quick Bites,300.0,0,0
3478,Malabar Mess,"75/1, Hulimavu Gate, Bannerghatta Road, Bangalore",Bannerghatta Road,Dine-out,43,3.7,No,No,Kerala,Mess,250.0,0,0
1011,Rajasthan Sweets,"Gear College Road, Near Anjanadri Government School, Sarjapura Main Road, Doddakannalli, Sarjapur Road, Bangalore",Sarjapur Road,Delivery,0,0.0,Yes,No,Mithai,Sweet Shop,150.0,1,0
13253,Rivayat,"Kitchens@Whitefield, 710, Varthur Main Road, Whitefield, Bangalore","Varthur Main Road, Whitefield",Delivery,0,0.0,Yes,No,"North Indian, Chinese","Takeaway, Delivery",500.0,1,0
15164,Biriyani Bungalow,"181, 7th Cross, 24th Main, Sector 1, HSR, Bangalore",HSR,Delivery,4,3.1,Yes,No,"Biryani, North Indian",Casual Dining,600.0,1,0
6242,Sheer Kurma,"503, A Block, Jahnavi Shelters, 9th Cross, Yellenahalli Bus Stop, Akshay Nagar, Bannerghatta Road, Bangalore",Bannerghatta Road,Delivery,0,0.0,No,No,Desserts,Quick Bites,300.0,0,0
6435,Cafe Petu,"Sobha Classic, Harlur Road, Sarjapur Road, Bangalore",Sarjapur Road,Delivery,0,0.0,No,No,"North Indian, Chinese, Italian",Delivery,300.0,0,0
8884,Biriyani House,"Opposite Shobha Marvell Apartments, Green Glen Layout, Bellandur, Bangalore",Bellandur,Dine-out,27,3.6,Yes,No,Biryani,Casual Dining,400.0,1,0
8050,Tasty Treats,"Manipal Center North-106, Dickenson Road MG Road, Bengaluru",MG Road,Delivery,0,0.0,No,No,"South Indian, Chinese, Fast Food",Quick Bites,350.0,0,0
935,Lassi Corner,"1304, Kathriguppe Main Road, Ashok Nagar, NR Colony, Basavanagudi, Bangalore",Basavanagudi,Delivery,107,3.7,Yes,No,"Beverages, Ice Cream",Beverage Shop,150.0,1,0
7705,Zaiqa,"9, Erappa Garden, Old SBI Building, Near BDA Complex, Austin Town, Richmond Road Area, Richmond Road, Bangalore",Richmond Road,Dine-out,8,3.4,No,No,"North Indian, Chinese",Quick Bites,350.0,0,0
20467,Uno Chicago Bar & Grill,"Shop FB-02, Upper Ground Floor, Prestige Shantiniketan, Whitefield, Bangalore",Whitefield,Pubs and bars,156,4.2,No,Yes,"American, Italian","Bar, Casual Dining",1800.0,0,1
19206,What's In A Name,"146, Next to William Penn Showroom, Koramangala 5th Block, Bangalore",Koramangala 5th Block,Drinks & nightlife,1774,4.1,Yes,Yes,"Finger Food, Asian, European, Italian",Pub,1200.0,1,1
1344,KafÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂ© De Kashmere,"224, 9th Main, 1st Block, HBR Layout, Bangalore",HBR Layout,Cafes,0,0.0,No,No,Cafe,Cafe,200.0,0,0
7886,Hotel Malabar Palace,"29, Aakar Apartments, V S Raju Road, Kumara Park West, Seshadripuram, Bangalore",Seshadripuram,Dine-out,0,0.0,No,No,"Biryani, Chinese, Kebab, Kerala, North Indian",Quick Bites,350.0,0,0
360,Premium Bombay Kulfi,"Near Kanika Jewels, 80 Feet Road, Indiranagar, Bangalore",Indiranagar,Delivery,9,3.5,Yes,No,Ice Cream,Kiosk,100.0,1,0
6530,Wow Tasty Food,"2, MM Road, Cox Town, Frazer Town, Bangalore",Frazer Town,Delivery,0,0.0,Yes,No,"Chinese, Fast Food",Quick Bites,300.0,1,0
19267,Gilly's Restobar,"Ashrith Corner, Near Ajmera Neeladri Road, Phase 1, Electronic City, Bangalore",Electronic City,Pubs and bars,1265,4.3,No,Yes,"Continental, North Indian, Chinese, Salad","Pub, Casual Dining",1200.0,0,1
960,Bombay Kulfi,"Near Brigade Millennium, 7th Phase, JP Nagar, Bangalore",JP Nagar,Delivery,41,3.7,Yes,No,"Desserts, Ice Cream",Dessert Parlor,150.0,1,0
20161,Pebble,"3, Ramana Maharishi Road, Gate 30, Palace Grounds, Sadashiv Nagar, Bangalore",Sadashiv Nagar,Dine-out,481,3.9,No,No,Finger Food,Club,1500.0,0,0
1149,East Cafe Corner,"51, Kenchappa Road, Near Everest Thetre, Frazer Town, Bangalore",Frazer Town,Delivery,0,0.0,No,No,"Rolls, Biryani",Quick Bites,150.0,0,0
2955,Lassi Cream,"3, Robertson Road, Frazer Town, Bangalore",Frazer Town,Delivery,0,0.0,No,No,"Beverages, Ice Cream",Beverage Shop,200.0,0,0
2052,Bismillah Ambur Biryani,"777/1, 100 Feet Road, Indiranagar, Bangalore",Indiranagar,Dine-out,0,0.0,No,No,"Biryani, Hyderabadi",Quick Bites,200.0,0,0
19245,Oh! Calcutta,"14, 2nd Floor, Church Street, Bangalore",Church Street,Pubs and bars,1110,4.4,Yes,Yes,"Bengali, Seafood","Casual Dining, Bar",1200.0,1,1
2055,Hatti Kaapi,"Sai Suraksha 1090, 12Th Main Road, Hal Ii Stage, Indiranagar, Bangalore",Indiranagar,Dine-out,0,0.0,No,No,"South Indian, Beverages",Quick Bites,200.0,0,0
20063,Chutney Chang,"HM Eleganza, 31, Museum Road, Off MG Road, Church Street, Bangalore",Church Street,Dine-out,4732,4.2,Yes,Yes,"North Indian, Chinese, BBQ",Casual Dining,1500.0,1,1
7709,Kaati Zone,"48, Triumph Towers, Church Street, Bangalore",Church Street,Dine-out,163,3.1,Yes,No,"Fast Food, Biryani, Rolls",Quick Bites,350.0,1,0
5865,Ashirvad Resturant,"Shop, 37/5, Shantiniketan, Munnekolala, Marathahalli, Bangalore",Marathahalli,Dine-out,7,3.2,No,No,"North Indian, Chinese",Quick Bites,300.0,0,0
16794,Mudpipe Cafe,"37/1, 3rd, 4th, 5th Floor. Oppsite Sigma Mall, Cunningham Road, Bangalore",Cunningham Road,Cafes,739,4.2,Yes,No,"Cafe, Continental, Italian, Burger",Cafe,750.0,1,0
6484,Masala Central,"Shop 15, St.Johns Church Road, Cleveland Town, Frazer Town, Bangalore",Frazer Town,Delivery,74,3.7,Yes,No,North Indian,Quick Bites,300.0,1,0
8036,Taste of Nepal,"H-14, 1st Main, 80 Feet Road, KR Garden, Koramangala 8th Block, Bangalore",Koramangala 8th Block,Delivery,22,3.5,Yes,No,"Nepalese, Momos, Chinese",Quick Bites,350.0,1,0
17767,Green Hyderabad Biryani House,"220, Ground Floor, Opposite Prestige Shantiniketan, ITPL Main Road, Whitefield, Bangalore",Whitefield,Delivery,424,3.8,Yes,No,"Biryani, Hyderabadi, Andhra, North Indian",Casual Dining,800.0,1,0
11149,Wood Castle,"Near Spandana Hospital, Sompura Gate, Sarjapur Road, Bangalore",Sarjapur Road,Delivery,14,3.5,No,No,"North Indian, Chinese, Beverages",Quick Bites,400.0,0,0
17117,The Golden Metro,"9/1, Platform Road, Near Apollo Hospital, Seshadipuram, Bangalore",Seshadripuram,Buffet,70,3.6,Yes,No,"North Indian, Mughlai, Chinese, Continental",Casual Dining,800.0,1,0
19279,Sotally Tober,"769, 80 Feet Road, Koramangala 4th Block, Bangalore",Koramangala 4th Block,Pubs and bars,4086,4.4,No,Yes,"Asian, Burger, Pizza, Chinese, Finger Food","Bar, Casual Dining",1200.0,0,1
7727,The Green Cube's Express,"Location Varies, Whitefield, Bangalore",East Bangalore,Dine-out,0,0.0,No,No,Fast Food,Food Truck,350.0,0,0
11711,Le Casse CroÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂ»te,"1675, Ground Floor, 4th Cross, 9th Main, HAL 3rd Stage, Thippasandra, Bangalore",Thippasandra,Delivery,580,4.4,Yes,No,"French, Sandwich, Salad",Quick Bites,450.0,1,0
20473,ASEAN - On The Edge,"84, 13th Floor, Barton Center, MG Road, Bangalore",MG Road,Dine-out,861,4.4,Yes,Yes,"Asian, Thai",Casual Dining,1800.0,1,1
18828,Cable Car,"No.24, 46th Cross, 5th Block Jayanagar, Bangalore",Jayanagar,Delivery,1224,4.4,Yes,Yes,"North Indian, Italian",Casual Dining,1000.0,1,1
19249,Bootlegger,"36, Vittal Mallya Road, Lavelle Road, Bangalore",Lavelle Road,Pubs and bars,1543,4.1,No,No,"Continental, Steak",Pub,1200.0,0,0
18098,Kargeens,"19, Above Reliance Digital, Jaladarshini Layout, New BEL Road, Bangalore",New BEL Road,Cafes,365,3.9,Yes,No,"Cafe, Italian, Pizza, Continental",Cafe,900.0,1,0
15932,Nanda's,"90/1B, Ram Arcade, Opposite Multiplex, Outer Ring Road, Marathahalli, Bangalore",Marathahalli,Delivery,195,3.6,Yes,No,"Andhra, North Indian, Chinese, Seafood, Biryani",Casual Dining,650.0,1,0
3609,Udupi Veg Express,"73/2, Varthur Main Road, Near Siddhapura Bus Stop, Whitefield, Bangalore",Whitefield,Dine-out,0,0.0,No,No,"South Indian, Chinese, North Indian",Quick Bites,250.0,0,0
14511,Upahara Darshini,"9/2, South End Main Road, Next to Surana College, Basavanagudi, Bangalore",Basavanagudi,Dine-out,40,3.9,Yes,No,"North Indian, Chinese, South Indian, Fast Food",Casual Dining,600.0,1,0
5771,Paris Food Court,"Shop 3 & 4, Rama Temple Road, Annasandra Palaya LBS Corner Junction, HAL Post Bangalore, Ejipura, Bangalore",Ejipura,Dine-out,0,0.0,No,No,"North Indian, Kerala, South Indian",Quick Bites,300.0,0,0
11213,Punjabi Charchay,"7, Anurhh Arcade, Hoodi Road, Kodigehalli Road, KR Puram, Bangalore",KR Puram,Delivery,31,3.6,No,No,"North Indian, Chinese",Quick Bites,400.0,0,0
12001,CakeZone,"3 & 4, 6th Cross, 1st Main, 2nd Stage, BTM, Bangalore",BTM,Desserts,342,4.1,No,No,"Bakery, Desserts",Bakery,500.0,0,0
15953,Cafe Coffee Day,"4/1 Walton Road Circle, Lavelle Road, Bangalore",Lavelle Road,Delivery,55,2.9,Yes,No,"Cafe, Fast Food",Cafe,650.0,1,0
18209,Samaikya,"450, 17th Cross, Sector 4, HSR Layout, HSR, Bangalore",HSR,Dine-out,533,3.9,Yes,Yes,"Andhra, Seafood, Biryani",Casual Dining,900.0,1,1
12595,Tayabbs,"46, Opposite BSNL Office, 80 Feet Road, Indiranagar, Bangalore",Indiranagar,Dine-out,736,4.0,Yes,No,"Rolls, North Indian, Fast Food",Quick Bites,500.0,1,0
4844,The Dessert Destination,"311, 9th Main Road, 4th Block, Rajaji Nagar, Bangalore",Rajajinagar,Desserts,0,0.0,No,No,Desserts,Dessert Parlor,300.0,0,0
6975,Arzak,"Kitchens@, 1st Floor Skywards Sun Park, Neeladri Road, Karuna Nagar, Phase 1, Electronic City, Bangalore",Electronic City,Delivery,0,0.0,No,No,"Arabian, Middle Eastern, Rolls, Seafood, BBQ","Takeaway, Delivery",300.0,0,0
5091,Bengaluru's Biryanis Paradise,"9/2, Narayan Swamy Krupe, Outer Ring Road, Kadu Bisanahalli, Marathahalli, Bangalore",Marathahalli,Dine-out,26,3.7,No,No,Biryani,Quick Bites,300.0,0,0
4772,Ibaco,"844, Binnamangala, 1st Stage, Near B.D.A Complex, Double Road, Indiranagar, Bangalore",Indiranagar,Desserts,289,4.0,Yes,No,Desserts,Dessert Parlor,300.0,1,0
12499,King's Appetite,"By The Way FoodCourt, Velankani Drive, Phase 1, Electronic City, Bangalore",Electronic City,Dine-out,45,3.7,Yes,No,"North Indian, Chinese","Food Court, Quick Bites",500.0,1,0
14748,Subway,"Near BDA Complex, 14th Main Road, Sector 7, HSR Layout, HSR, Bangalore",HSR,Dine-out,382,3.1,Yes,No,"Salad, Fast Food",Quick Bites,600.0,1,0
2395,The Chaat Shop,"11/4, Old Market Road, V V Puram, Basavanagudi, Bangalore",Basavanagudi,Delivery,35,2.5,Yes,No,Fast Food,Quick Bites,200.0,1,0
8982,Risalo Restaurant,"Sy. 74, Near Narayana PU College, BEML Layout, Brookefield, Bangalore",Brookefield,Dine-out,0,0.0,Yes,No,"North Indian, Chinese",Quick Bites,400.0,1,0
20872,Priya's Punjabi,"Golla Halli, Electronic City, Phase 1, Near Tata BP Solar Cyber Park, Koramangala 8th Block, Bangalore",Koramangala 8th Block,Dine-out,33,3.8,No,No,North Indian,Casual Dining,,0,0
13629,Cream Stone,"2116, CMR Road, HRBR Layout, Kalyan Nagar, Bangalore",Kalyan Nagar,Delivery,432,4.2,Yes,No,"Desserts, Beverages",Dessert Parlor,500.0,1,0
6735,Ammus Hot N Cool,"3, Opposite Forum Mall, Kauvery Layout, 1st Cross, Tavarekere Main Road, BTM, Bangalore",BTM,Delivery,84,3.4,Yes,No,"North Indian, Chinese",Quick Bites,300.0,1,0
13935,Coffee@Arens,"55, 5th Cross Road, 1st Block, Lakshmamma Layout, Banaswadi, Bangalore",Banaswadi,Cafes,77,3.8,Yes,No,"Cafe, Fast Food",Cafe,550.0,1,0
14178,Oasis Restaurant,"3, Neeladri Nagar, Dodathogur Post, Phase 1, Near PN Bank, Electronic City, Bangalore",Electronic City,Delivery,28,2.9,No,No,"North Indian, Chinese, Kebab",Casual Dining,550.0,0,0
14330,Cafe Get Hooked,"1, 100 Feet Main Road, Dodda Banaswadi, Banaswadi, Bangalore",Banaswadi,Cafes,17,3.6,Yes,No,Cafe,Cafe,600.0,1,0
6246,The Right Moo Organic Icecreams,"141st Main, 9th Cross, S G Palya-Tavarekare Main Road, Bannerghatta Road, Bangalore",Bannerghatta Road,Delivery,0,0.0,No,No,Desserts,Dessert Parlor,300.0,0,0
6688,Happy Endings,"Third Floor, Ascendas Park Square, ITPB, Whitefield, Bangalore","ITPL Main Road, Whitefield",Delivery,180,4.1,Yes,No,"Bakery, Desserts","Bakery, Dessert Parlor",300.0,1,0
11000,Ghar Ka Aahar,"19, 3rd Floor, Nagappa Street, Palace Guttahalli, Near Uttam Jewellery Showroom, Malleshwaram, Bangalore",Malleshwaram,Delivery,0,0.0,No,No,North Indian,Delivery,400.0,0,0
19317,Plan B,"20, Castle Street, Ashok Nagar, Brigade Road, Bangalore",Brigade Road,Dine-out,4422,4.2,No,No,"American, Continental, BBQ, Steak","Casual Dining, Pub",1200.0,0,0
6464,Ibaco,"844, Binnamangala, 1st Stage, Near B.D.A Complex, Double Road, Indiranagar, Bangalore",Indiranagar,Delivery,289,4.0,Yes,No,Desserts,Dessert Parlor,300.0,1,0
3538,Frosty Fills,"Ground Floor, Opposite Central Mall, Bellandur, Bangalore",Bellandur,Dine-out,0,0.0,Yes,No,"Desserts, Ice Cream",Quick Bites,250.0,1,0
14790,Momo Rice Noodles,"Shop 663, 2nd Main Road, Domlur, Bangalore",Domlur,Dine-out,84,3.2,Yes,No,"Chinese, Momos",Quick Bites,600.0,1,0
14673,A Bar,"462, Opposite Fernhill Garden Apartments, Teachers Colony, Ring Road, HSR, Bangalore",HSR,Dine-out,19,3.3,No,No,"North Indian, Continental",Bar,600.0,0,0
2747,Choice of Food,"6th cross Road, Lakshmi Sagar Layout, Behind St Anne's High School, Mahadevpura, Whitefield, Bangalore",Whitefield,Delivery,0,0.0,No,No,"Andhra, Biryani",Delivery,200.0,0,0
103,Rana Vada Pav,"4, 7th Main, NS Palya, Near Apollo Pharmacy, 2nd Stage, BTM, Bangalore",BTM,Dine-out,0,0.0,No,No,Street Food,Quick Bites,100.0,0,0
8853,La Grande Cafe,"321, 36th A Cross, 7th Main, 5th Block, Jayanagar, Bangalore",Jayanagar,Dine-out,46,3.8,No,No,Cafe,Cafe,400.0,0,0
1662,Idly Mane,"11/1 & 11/5 Food Street, Old Market Road, V.V.Puram, Basavanagudi, Bangalore",Basavanagudi,Dine-out,0,0.0,No,No,"South Indian, Street Food",Quick Bites,200.0,0,0
12782,New Swathi Family Restaurant,"573, 1st Floor, Vidyaranyapura, New BEL Road, Bangalore",New BEL Road,Dine-out,0,0.0,No,No,"Andhra, North Indian, Chinese",Casual Dining,500.0,0,0
10499,Hot Attack,"Opposite Velankanni Gate, Phase 1, Electronic City, Bangalore",Electronic City,Delivery,88,3.6,Yes,No,"North Indian, Chinese, Biryani",Quick Bites,400.0,1,0
8529,Watheen Nuts,"01, 100 Feet Ring Road, 1st Phase, BTM 2nd stage, Bangalore",BTM,Desserts,0,0.0,No,No,Desserts,"Takeaway, Delivery",400.0,0,0
15502,Taco Bell,"Ground Floor, Gopalan Innovation Mall, Bannerghatta Road, Bangalore",Bannerghatta Road,Delivery,910,4.0,Yes,No,"Mexican, American, Fast Food",Quick Bites,600.0,1,0
6378,Dad's Cookhouse,"House 3/3, 1st Floor, Kasavanahalli Sarjapur Road, Bangalore",Sarjapur Road,Delivery,44,4.0,Yes,No,"North Indian, Street Food, Chinese, Fast Food",Quick Bites,300.0,1,0
13558,Kaayal,"1647/1, 2nd Floor, HAL 3rd Stage, Jeevan Bhima Nagar, Bangalore",Jeevan Bhima Nagar,Delivery,253,3.0,Yes,No,"Kerala, Chinese",Casual Dining,500.0,1,0
10634,Chef Delicacies,"14th Main, 4th Sector, HSR, Bangalore",HSR,Delivery,0,0.0,Yes,No,"Kebab, Rolls, Charcoal Chicken","Takeaway, Delivery",400.0,1,0
8038,Masale Daan,"Fresh Menu, No .2 AGA abdullah Street, MAH QUDDUS 4th floor Richmond Town Bangalore-560001. (Landmark - Johnson Market Near water tank, bharat petrol bunk)",Richmond Road,Delivery,5,3.2,Yes,No,North Indian,Delivery,350.0,1,0
1695,Five Star Chicken,"56, Opposite to Intal, Near Passport Office, Davarabeshanahlli, Bellandur, Bangalore",Bellandur,Dine-out,9,3.4,Yes,No,"Fast Food, Burger",Quick Bites,200.0,1,0
5196,Raapchick,"Opposite Brookefield Mall, Kundanhalli, Brookefield, Bangalore",Brookefield,Dine-out,49,3.6,Yes,No,"Fast Food, Burger",Quick Bites,300.0,1,0
10502,Foodies Express,"4, Near TCS, 2nd Phase, Fruit Market Road, Electronic City, Bangalore",Electronic City,Delivery,130,3.7,Yes,No,"Chinese, North Indian, Arabian, Biryani",Quick Bites,400.0,1,0
20537,Tiffin Room - Miraya Hotel & Residences,"Miraya Hotel & Residences, 100/6, Whitefield, Bangalore",Whitefield,Buffet,137,3.8,No,Yes,"North Indian, South Indian, Asian",Fine Dining,2000.0,0,1
269,Kolkata Famous Kati Rolls,"Opposite IBM, Near Big Bazar, Bannerghatta Road, Bangalore",Bannerghatta Road,Delivery,25,3.1,Yes,No,"Fast Food, Rolls","Takeaway, Delivery",100.0,1,0
519,Kartik's Mithai Shoppe,"322, Shalini Complex, CMH Road, Indiranagar, Bangalore",Indiranagar,Desserts,110,4.1,Yes,No,"Mithai, Street Food","Quick Bites, Sweet Shop",150.0,1,0
7815,A.M New Punjab Food Corner,"49/6-15, 3rd Main Road, Janatha Colony, Jakkasandra, Koramangala 1st Block, Bangalore",Koramangala 1st Block,Dine-out,21,3.5,Yes,No,"North Indian, Chinese",Quick Bites,350.0,1,0
7714,Tandoor Da Funda,"28, Centenary Building, MG Road, Bangalore",MG Road,Dine-out,15,3.6,No,No,North Indian,Quick Bites,350.0,0,0
12716,Fishland,"Sujatha Complex, 1st Main, Gandhinagar, Majestic, Bangalore",Majestic,Dine-out,302,4.2,No,No,"Seafood, North Indian, Chinese",Casual Dining,500.0,0,0
17269,Dadi's Dum Biryani,"7, 2nd Floor, Krish Towers, Arekere Signal, Bannerghatta Road, Bangalore",Bannerghatta Road,Dine-out,739,4.0,Yes,Yes,"Biryani, North Indian, Mughlai",Casual Dining,800.0,1,1
2359,Tarama Bengali Food,"Opposite Canara Bank, Vijayalakshmi Colony, Kadugodi, Whitefield, Bangalore",Whitefield,Dine-out,4,3.2,No,No,Bengali,Quick Bites,200.0,0,0
7736,Hyderabadi Dum Biriyani,"Shop KSDB 199, Hudi Main Road, Near Railway Station, Whitefield, Bangalore",Whitefield,Dine-out,0,0.0,No,No,"North Indian, Chinese",Quick Bites,350.0,0,0
938,Davangere Butter Dosa Hotel,"1771, 14th Main Road, 1stage, Kumaraswamy Layout, Bangalore",Kumaraswamy Layout,Delivery,25,3.8,Yes,No,South Indian,Quick Bites,150.0,1,0
7914,Sri Krishna Bhavan Sweets,"270, Bhupasandra Main Road, Sanjay Nagar, Bangalore",Sanjay Nagar,Dine-out,56,3.9,No,No,"Mithai, Street Food","Sweet Shop, Quick Bites",350.0,0,0
14339,Entropy Cafe,"900, 1st, Floor, Eat Street, 80 Feet Road, Koramangala 6th Block, Bangalore",Koramangala 6th Block,Cafes,506,4.1,Yes,No,"Cafe, Chinese, Pizza, North Indian, Burger",Cafe,600.0,1,0
8046,Kick Out the Jams,"534/2, 47, 2nd Floor, 10A Cross, RA Road, Ejipura, Bangalore",Ejipura,Delivery,528,4.0,Yes,No,"Burger, American, Italian",Delivery,350.0,1,0
14013,MACHALI,"53, St. John's Church Road, Cleveland Town, Frazer Town, Bangalore",Frazer Town,Dine-out,0,0.0,No,No,Mangalorean,Casual Dining,550.0,0,0
2135,Srinidhi Upachar,"24, Banaswadi Main Road, Banaswadi, Bangalore",Banaswadi,Dine-out,70,3.6,No,No,"South Indian, Chinese",Quick Bites,200.0,0,0
9145,Little Paramount Restaurants,"28, 8th Cross, Vasanth Nagar, Bangalore",Vasanth Nagar,Dine-out,32,3.6,No,No,"Mughlai, North Indian",Quick Bites,400.0,0,0
20520,Flame Pub & Restaurant - Brigade Garden,"Brigade Garden, 48, Brigade Road, Bangalore",Brigade Road,Pubs and bars,24,2.9,No,No,"North Indian, South Indian, Continental, Chinese","Bar, Casual Dining",1900.0,0,0
15825,Biggies Burger 'n' More,"7/1, G J Complex, 100 Feet Road, Indiranagar, Bangalore",Indiranagar,Dine-out,183,4.3,Yes,No,"Cafe, Burger, Beverages",Quick Bites,650.0,1,0
12168,Parijatha Paradise,"111, 80 Feet Road, 1st Stage, Seetha Circle, Next To Vinayaka Hospital, Giri Nagari, Banashankari, Bangalore",Banashankari,Dine-out,0,0.0,Yes,No,"South Indian, North Indian, Fast Food, Chinese, Street Food",Casual Dining,500.0,1,0
16350,Origami,"Rooftop, The Himalayan Inn, 323, Double Road, Indiranagar, Bangalore",Indiranagar,Dine-out,11,3.4,No,No,Japanese,Casual Dining,700.0,0,0
3120,Apsara Ice Cream,"1433/B, 60 Feet Road, 5h Block, KHB Block Koramangala, Koramangala 5th Block",Koramangala 5th Block,Delivery,128,4.0,No,No,Ice Cream,Dessert Parlor,200.0,0,0
